#begin document (story100.txt); part 000
story100.txt	tok_No	Token			POS			Coreference
story109.txt	1    	അസംബ്ലിയുടെ                        	N_NN           	I-NP    			അസംബ്ലി,N                        	10
story109.txt	2    	രൂപീകരണം                              	N_NN           	I-NP    			രൂപീകരണം,N                       	10)
story109.txt	3    	മുതൽ                                	PSP            	B-BLK   			മുതൽ,N                         	-     
story109.txt	4    	അതിന്റെ                               	PR_PRP         	B-NP    			അതിന്രYഎ,PN                     	(9)|(10)
story109.txt	5    	ആലോചനകൾ                        	N_NN           	I-NP    			ആലോചന,N                        	-     
story109.txt	6    	വരെ                                 	PSP            	B-BLK   			വര,N                          	-     
story109.txt	7    	,                   	RD_SYM         	I-BLK   			&comma;,punc                  	-     
story109.txt	8    	ഭരണഘടനയുടെ                      	N_NN           	B-NP    			ഭരണഘടന,N                      	(9
story109.txt	9    	അംഗീകാരം                               	N_NN           	I-NP    			അംഗീകാരം,N                        	9)
story109.txt	10   	മുതൽ                                	PSP            	B-BLK   			മുതൽ,N                         	-     
story109.txt	11   	അതിന്റെ                               	PR_PRP         	B-NP    			അതിന്രYഎ,PN                     	-     
story109.txt	12   	നിലവിലെ                               	N_NN           	I-NP    			നിലവ്,N                         	-     
story109.txt	13   	അവസ്ഥ                               	N_NN           	I-NP    			അവസ്ഥ,N                        	-     
story109.txt	14   	വരെ                                 	PSP            	B-BLK   			വര,N                          	-     
story109.txt	15   	,                   	RD_SYM         	I-BLK   			&comma;,punc                  	-     
story109.txt	16   	ചലനാത്മകവും                       	N_NN           	B-NP    			ചലനാത്മകം,N                      	-     
story109.txt	17   	പുരോഗമനപരവുമായ                    	JJ             	B-NP    			പുരോഗമനപരം,N                     	-     
story109.txt	18   	ഒരു                                 	QT_QTC         	I-NP    			ഒരു,QT                         	-     
story109.txt	19   	ഭരണഘടനയ്ക്ക്                     	N_NN           	I-NP    			ഭരണഘടന,N                      	-     
story109.txt	20   	ഞങ്ങൾ                               	PR_PRP         	B-NP    			ഞം,N                           	-     
story109.txt	21   	സ്ഥിരമായി                              	RB             	B-RBP   			സ്ഥിരം,N                         	-     
story109.txt	22   	സാക്ഷ്യം                               	N_NN           	B-NP    			സാക്ഷ്യം,N                        	-     
story109.txt	23   	വഹിച്ചിട്ടുണ്ട്                      	V_VM_VF        	B-VGF   			വഹിക്ക്,V                        	-     
story109.txt	24   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	ഞങ്ങൾ                               	PR_PRP         	B-NP    			ഞം,N                           	-     
story109.txt	1    	വിവിധ                                	JJ             	B-NP    			വിവിധ,ADJ                       	-     
story109.txt	2    	ചോദ്യങ്ങൾ                        	N_NN           	I-NP    			ചോദ്യം,N                         	-     
story109.txt	3    	ഉന്നയിക്കുകയും                      	V_VM_VNF_RP    	B-VGNF  			ഉന്നയിക്ക്,V                      	-     
story109.txt	4    	ചർച്ച                               	N_NN           	B-NP    			ചർച്ച,N                        	-     
story109.txt	5    	ചെയ്യുകയും                              	V_VM_VNF_RP    	B-VGNF  			ചെയ്യുകയും,V                       	-     
story109.txt	6    	മാറ്റങ്ങൾ                        	N_NN           	B-NP    			മാറ്റം,N                         	-     
story109.txt	7    	വരുത്തുകയും                        	V_VM_VNF_RP    	B-VGF   			വരുത്ത്,V                        	-     
story109.txt	8    	ചെയ്തു                                	V_VM_VF        	I-VGF   			ചെയ്യ്,V                         	-     
story109.txt	9    	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	അതിന്റെ                               	PR_PRP         	B-NP    			അതിന്രYഎ,PN                     	-     
story109.txt	1    	തുടർച്ച                              	N_NN           	I-NP    			തുടർച്ച,N                       	-     
story109.txt	2    	നമ്മുടെ                               	PR_PRP         	B-NP    			നാം,PN                          	-     
story109.txt	3    	ജനങ്ങളുടെ                        	N_NN           	B-NP    			ജനങ്ങള്,N                       	-     
story109.txt	4    	മനസ്സിൽ                              	N_NN           	I-NP    			മനസ്സ്,N                        	-     
story109.txt	5    	നിലനിൽക്കുമെന്ന്                     	N_NN           	I-NP    			നിലനിൽക്കുമെന്ന്,N                   	-     
