#begin document (story100.txt); part 000
story100.txt	tok_No	Token			POS			Coreference
story109.txt	7    	వేగవంతమైన         	JJ        	B-NP    			వేగవంతం,n                        	-     
story109.txt	8    	ఎదుగుదల                         	NN        	I-NP    			ఎదుగుదల,n                       	-     
story109.txt	9    	మరియు                           	CC        	B-CCP   			మరియు,avy                       	-     
story109.txt	10   	సాధికారత&quot;         	NN        	B-NP    			సాధికారత&ఋఉఓట్;,unk               	-     
story109.txt	11   	&                   	SYM       	I-NP    			&amp;,punc                    	-     
story109.txt	11a  	ఋఉఓట్                          	NN        	B-NP    			ఋఉఓట్,unk                      	-     
story109.txt	11b  	;                   	SYM       	I-NP    			&scol;,punc                   	-     
story109.txt	12   	సమానంగా                          	RB        	B-RBP   			సమానం,n                         	-     
story109.txt	13   	ముఖ్యమైనది         	NN        	B-NP    			ముఖ్య,adj                       	-     
story109.txt	14   	.                   	SYM       	I-NP    			&dot;,punc                    	-     
story109.txt	15   	&quot;              	SYM       	I-NP    			&amp;,punc                    	-     

story109.txt	0    	మహిళల                          	NN        	B-NP    			మహిళ,n                         	-     
story109.txt	1    	అవసరాలు                         	NN        	B-NP    			అవసరం,n                        	-     
story109.txt	2    	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story109.txt	3    	ఆకాంక్షలను         	NN        	B-NP    			ఆకాంక్ష,n                        	-     
story109.txt	4    	దృష్టిలో                          	NN        	B-NP    			దృష్టి,n                         	-     
story109.txt	5    	పెట్టుకొని                         	VM        	B-VGNF  			పెట్టుకో,v                        	-     
